| epoch   1 |    10/ 1389 batches | lr 0.00 | ms/batch 30.03 | loss 11.45 | ppl 93609.87
| epoch   2 |  1180/ 1389 batches | lr 1.17 | ms/batch 19.92 | loss  5.49 | ppl   242.30
| epoch   2 |  1190/ 1389 batches | lr 1.17 | ms/batch 19.94 | loss  5.34 | ppl   208.41
| epoch   2 |  1200/ 1389 batches | lr 1.18 | ms/batch 19.31 | loss  5.52 | ppl   250.52
| epoch   2 |  1210/ 1389 batches | lr 1.18 | ms/batch 19.77 | loss  5.53 | ppl   252.29
| epoch   2 |  1220/ 1389 batches | lr 1.19 | ms/batch 20.03 | loss  5.38 | ppl   217.05
| epoch   2 |  1230/ 1389 batches | lr 1.19 | ms/batch 20.01 | loss  5.34 | ppl   208.24
| epoch   2 |  1240/ 1389 batches | lr 1.20 | ms/batch 20.17 | loss  5.36 | ppl   213.52
| epoch   2 |  1250/ 1389 batches | lr 1.20 | ms/batch 20.15 | loss  5.43 | ppl   228.15
| epoch   2 |  1260/ 1389 batches | lr 1.20 | ms/batch 20.29 | loss  5.53 | ppl   252.75
| epoch   2 |  1270/ 1389 batches | lr 1.21 | ms/batch 19.84 | loss  5.41 | ppl   223.94
| epoch   2 |  1280/ 1389 batches | lr 1.21 | ms/batch 19.35 | loss  5.31 | ppl   202.92
| epoch   2 |  1290/ 1389 batches | lr 1.22 | ms/batch 19.75 | loss  5.33 | ppl   205.81
| epoch   2 |  1300/ 1389 batches | lr 1.22 | ms/batch 20.13 | loss  5.36 | ppl   212.95
| epoch   2 |  1310/ 1389 batches | lr 1.23 | ms/batch 20.22 | loss  5.30 | ppl   199.76
| epoch   2 |  1320/ 1389 batches | lr 1.23 | ms/batch 20.52 | loss  5.42 | ppl   225.52
| epoch   2 |  1330/ 1389 batches | lr 1.24 | ms/batch 20.11 | loss  5.40 | ppl   220.78
| epoch   2 |  1340/ 1389 batches | lr 1.24 | ms/batch 20.23 | loss  5.42 | ppl   224.83
| epoch   2 |  1350/ 1389 batches | lr 1.24 | ms/batch 19.84 | loss  5.40 | ppl   220.55
| epoch   2 |  1360/ 1389 batches | lr 1.25 | ms/batch 20.19 | loss  5.41 | ppl   223.04
| epoch   2 |  1370/ 1389 batches | lr 1.25 | ms/batch 19.65 | loss  5.33 | ppl   207.24
| epoch   2 |  1380/ 1389 batches | lr 1.26 | ms/batch 19.59 | loss  5.34 | ppl   208.09
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 29.00s | valid loss  5.65 | valid ppl   283.93
-----------------------------------------------------------------------------------------
| epoch   3 |    10/ 1389 batches | lr 1.27 | ms/batch 21.70 | loss  5.86 | ppl   349.85
| epoch   3 |    20/ 1389 batches | lr 1.27 | ms/batch 19.80 | loss  5.36 | ppl   213.70
| epoch   3 |    30/ 1389 batches | lr 1.28 | ms/batch 20.26 | loss  5.31 | ppl   202.70
| epoch   3 |    40/ 1389 batches | lr 1.28 | ms/batch 20.04 | loss  5.42 | ppl   224.99
| epoch   3 |    50/ 1389 batches | lr 1.29 | ms/batch 19.58 | loss  5.42 | ppl   224.89
| epoch   3 |    60/ 1389 batches | lr 1.29 | ms/batch 19.62 | loss  5.33 | ppl   207.23
| epoch   3 |    70/ 1389 batches | lr 1.29 | ms/batch 20.15 | loss  5.30 | ppl   199.85
| epoch   3 |    80/ 1389 batches | lr 1.30 | ms/batch 19.95 | loss  5.41 | ppl   222.80
| epoch   3 |    90/ 1389 batches | lr 1.30 | ms/batch 20.08 | loss  5.43 | ppl   227.58
| epoch   3 |   100/ 1389 batches | lr 1.31 | ms/batch 20.40 | loss  5.45 | ppl   233.22
| epoch   3 |   110/ 1389 batches | lr 1.31 | ms/batch 20.07 | loss  5.34 | ppl   208.63
| epoch   3 |   120/ 1389 batches | lr 1.32 | ms/batch 19.84 | loss  5.27 | ppl   194.31
| epoch   3 |   130/ 1389 batches | lr 1.32 | ms/batch 19.53 | loss  5.30 | ppl   200.59
| epoch   3 |   140/ 1389 batches | lr 1.33 | ms/batch 19.56 | loss  5.40 | ppl   222.35
| epoch   3 |   150/ 1389 batches | lr 1.33 | ms/batch 20.16 | loss  5.40 | ppl   220.59
| epoch   3 |   160/ 1389 batches | lr 1.34 | ms/batch 20.09 | loss  5.39 | ppl   219.78
| epoch   3 |   170/ 1389 batches | lr 1.34 | ms/batch 20.29 | loss  5.34 | ppl   209.20
| epoch   3 |   180/ 1389 batches | lr 1.34 | ms/batch 20.33 | loss  5.44 | ppl   229.48
| epoch   3 |   190/ 1389 batches | lr 1.35 | ms/batch 20.15 | loss  5.38 | ppl   217.81
| epoch   3 |   200/ 1389 batches | lr 1.35 | ms/batch 20.22 | loss  5.23 | ppl   186.71
| epoch   3 |   210/ 1389 batches | lr 1.36 | ms/batch 20.29 | loss  5.27 | ppl   194.67
| epoch   3 |   220/ 1389 batches | lr 1.36 | ms/batch 20.14 | loss  5.37 | ppl   214.91
| epoch   3 |   230/ 1389 batches | lr 1.37 | ms/batch 20.18 | loss  5.35 | ppl   210.75
| epoch   3 |   240/ 1389 batches | lr 1.37 | ms/batch 20.01 | loss  5.41 | ppl   224.70
| epoch   3 |   250/ 1389 batches | lr 1.38 | ms/batch 20.14 | loss  5.21 | ppl   182.70
| epoch   3 |   260/ 1389 batches | lr 1.38 | ms/batch 19.96 | loss  5.32 | ppl   204.62
| epoch   3 |   270/ 1389 batches | lr 1.39 | ms/batch 19.53 | loss  5.33 | ppl   207.10
| epoch   3 |   280/ 1389 batches | lr 1.39 | ms/batch 19.65 | loss  5.25 | ppl   190.69
| epoch   3 |   290/ 1389 batches | lr 1.39 | ms/batch 20.11 | loss  5.33 | ppl   206.59
| epoch   3 |   300/ 1389 batches | lr 1.40 | ms/batch 20.35 | loss  5.42 | ppl   225.65
| epoch   3 |   310/ 1389 batches | lr 1.40 | ms/batch 20.24 | loss  5.26 | ppl   192.26
| epoch   3 |   320/ 1389 batches | lr 1.41 | ms/batch 20.35 | loss  5.35 | ppl   210.26
| epoch   3 |   330/ 1389 batches | lr 1.41 | ms/batch 19.96 | loss  5.35 | ppl   210.71
| epoch   3 |   340/ 1389 batches | lr 1.42 | ms/batch 19.88 | loss  5.35 | ppl   210.90
| epoch   3 |   350/ 1389 batches | lr 1.42 | ms/batch 19.48 | loss  5.29 | ppl   197.52
| epoch   3 |   360/ 1389 batches | lr 1.43 | ms/batch 19.61 | loss  5.40 | ppl   220.43
| epoch   3 |   370/ 1389 batches | lr 1.43 | ms/batch 20.12 | loss  5.44 | ppl   229.61
| epoch   3 |   380/ 1389 batches | lr 1.44 | ms/batch 19.95 | loss  5.44 | ppl   230.17
| epoch   3 |   390/ 1389 batches | lr 1.44 | ms/batch 20.35 | loss  5.50 | ppl   245.14
| epoch   3 |   400/ 1389 batches | lr 1.44 | ms/batch 20.41 | loss  5.29 | ppl   197.84
| epoch   3 |   410/ 1389 batches | lr 1.45 | ms/batch 20.09 | loss  5.33 | ppl   206.87
| epoch   3 |   420/ 1389 batches | lr 1.45 | ms/batch 20.19 | loss  5.31 | ppl   202.95
| epoch   3 |   430/ 1389 batches | lr 1.46 | ms/batch 20.04 | loss  5.20 | ppl   182.17
| epoch   3 |   440/ 1389 batches | lr 1.46 | ms/batch 19.91 | loss  5.30 | ppl   199.47
| epoch   3 |   450/ 1389 batches | lr 1.47 | ms/batch 19.37 | loss  5.31 | ppl   203.18
| epoch   3 |   460/ 1389 batches | lr 1.47 | ms/batch 19.70 | loss  5.30 | ppl   201.00
| epoch   3 |   470/ 1389 batches | lr 1.48 | ms/batch 20.34 | loss  5.39 | ppl   219.71
| epoch   3 |   480/ 1389 batches | lr 1.48 | ms/batch 19.89 | loss  5.37 | ppl   214.96
| epoch   3 |   490/ 1389 batches | lr 1.49 | ms/batch 20.23 | loss  5.22 | ppl   185.62
| epoch   3 |   500/ 1389 batches | lr 1.49 | ms/batch 20.31 | loss  5.28 | ppl   196.79
| epoch   3 |   510/ 1389 batches | lr 1.49 | ms/batch 19.97 | loss  5.13 | ppl   168.37
| epoch   3 |   520/ 1389 batches | lr 1.50 | ms/batch 20.10 | loss  5.27 | ppl   193.85
| epoch   3 |   530/ 1389 batches | lr 1.50 | ms/batch 19.82 | loss  5.29 | ppl   198.12
| epoch   3 |   540/ 1389 batches | lr 1.51 | ms/batch 19.55 | loss  5.29 | ppl   197.42
| epoch   3 |   550/ 1389 batches | lr 1.51 | ms/batch 19.99 | loss  5.21 | ppl   182.84
| epoch   3 |   560/ 1389 batches | lr 1.52 | ms/batch 20.22 | loss  5.28 | ppl   195.63
| epoch   3 |   570/ 1389 batches | lr 1.52 | ms/batch 20.38 | loss  5.27 | ppl   194.52
| epoch   3 |   580/ 1389 batches | lr 1.53 | ms/batch 19.98 | loss  5.40 | ppl   220.88
| epoch   3 |   590/ 1389 batches | lr 1.53 | ms/batch 19.87 | loss  5.29 | ppl   199.23
| epoch   3 |   600/ 1389 batches | lr 1.54 | ms/batch 20.37 | loss  5.24 | ppl   188.90
| epoch   3 |   610/ 1389 batches | lr 1.54 | ms/batch 20.41 | loss  5.18 | ppl   178.42
| epoch   3 |   620/ 1389 batches | lr 1.54 | ms/batch 20.79 | loss  5.22 | ppl   185.72
| epoch   3 |   630/ 1389 batches | lr 1.55 | ms/batch 19.95 | loss  5.16 | ppl   174.17
| epoch   3 |   640/ 1389 batches | lr 1.55 | ms/batch 20.15 | loss  5.23 | ppl   186.76
| epoch   3 |   650/ 1389 batches | lr 1.56 | ms/batch 20.24 | loss  5.23 | ppl   187.55
| epoch   3 |   660/ 1389 batches | lr 1.56 | ms/batch 20.23 | loss  5.24 | ppl   188.71
| epoch   3 |   670/ 1389 batches | lr 1.57 | ms/batch 20.41 | loss  5.27 | ppl   193.80
| epoch   3 |   680/ 1389 batches | lr 1.57 | ms/batch 20.35 | loss  5.20 | ppl   181.70
| epoch   3 |   690/ 1389 batches | lr 1.58 | ms/batch 20.17 | loss  5.07 | ppl   159.74
| epoch   3 |   700/ 1389 batches | lr 1.58 | ms/batch 20.05 | loss  5.08 | ppl   161.50
| epoch   3 |   710/ 1389 batches | lr 1.59 | ms/batch 20.43 | loss  5.17 | ppl   176.55
| epoch   3 |   720/ 1389 batches | lr 1.59 | ms/batch 20.41 | loss  5.18 | ppl   177.41
| epoch   3 |   730/ 1389 batches | lr 1.59 | ms/batch 19.89 | loss  5.14 | ppl   170.11
| epoch   3 |   740/ 1389 batches | lr 1.60 | ms/batch 20.24 | loss  5.22 | ppl   185.26
| epoch   3 |   750/ 1389 batches | lr 1.60 | ms/batch 19.93 | loss  5.14 | ppl   169.92
| epoch   3 |   760/ 1389 batches | lr 1.61 | ms/batch 20.22 | loss  5.26 | ppl   191.98
| epoch   3 |   770/ 1389 batches | lr 1.61 | ms/batch 19.98 | loss  5.25 | ppl   191.25
| epoch   3 |   780/ 1389 batches | lr 1.62 | ms/batch 20.12 | loss  5.18 | ppl   178.35
| epoch   3 |   790/ 1389 batches | lr 1.62 | ms/batch 20.13 | loss  5.12 | ppl   168.12
| epoch   3 |   800/ 1389 batches | lr 1.63 | ms/batch 20.16 | loss  5.26 | ppl   192.31
| epoch   3 |   810/ 1389 batches | lr 1.63 | ms/batch 20.02 | loss  5.24 | ppl   188.88
| epoch   3 |   820/ 1389 batches | lr 1.64 | ms/batch 19.81 | loss  5.19 | ppl   179.04
| epoch   3 |   830/ 1389 batches | lr 1.64 | ms/batch 19.41 | loss  5.10 | ppl   163.30
| epoch   3 |   840/ 1389 batches | lr 1.64 | ms/batch 20.19 | loss  5.05 | ppl   155.31
| epoch   3 |   850/ 1389 batches | lr 1.65 | ms/batch 20.26 | loss  5.07 | ppl   159.41
| epoch   3 |   860/ 1389 batches | lr 1.65 | ms/batch 20.30 | loss  5.12 | ppl   167.94
| epoch   3 |   870/ 1389 batches | lr 1.66 | ms/batch 20.21 | loss  5.26 | ppl   192.14
| epoch   3 |   880/ 1389 batches | lr 1.66 | ms/batch 19.94 | loss  5.08 | ppl   160.68
| epoch   3 |   890/ 1389 batches | lr 1.67 | ms/batch 20.24 | loss  5.04 | ppl   154.93
| epoch   3 |   900/ 1389 batches | lr 1.67 | ms/batch 20.06 | loss  5.21 | ppl   183.26
| epoch   3 |   910/ 1389 batches | lr 1.68 | ms/batch 19.92 | loss  5.22 | ppl   184.53
| epoch   3 |   920/ 1389 batches | lr 1.68 | ms/batch 19.73 | loss  5.13 | ppl   169.68
| epoch   3 |   930/ 1389 batches | lr 1.69 | ms/batch 19.75 | loss  5.31 | ppl   201.45
| epoch   3 |   940/ 1389 batches | lr 1.69 | ms/batch 20.17 | loss  5.23 | ppl   186.21
| epoch   3 |   950/ 1389 batches | lr 1.69 | ms/batch 20.22 | loss  5.14 | ppl   170.23
| epoch   3 |   960/ 1389 batches | lr 1.70 | ms/batch 20.42 | loss  5.10 | ppl   164.71
| epoch   3 |   970/ 1389 batches | lr 1.70 | ms/batch 19.99 | loss  5.05 | ppl   156.26
| epoch   3 |   980/ 1389 batches | lr 1.71 | ms/batch 20.02 | loss  5.03 | ppl   152.42
| epoch   3 |   990/ 1389 batches | lr 1.71 | ms/batch 20.12 | loss  5.15 | ppl   171.69
| epoch   3 |  1000/ 1389 batches | lr 1.72 | ms/batch 20.54 | loss  5.17 | ppl   176.42
| epoch   3 |  1010/ 1389 batches | lr 1.72 | ms/batch 20.38 | loss  5.13 | ppl   169.80
| epoch   3 |  1020/ 1389 batches | lr 1.73 | ms/batch 20.29 | loss  5.07 | ppl   159.59
| epoch   3 |  1030/ 1389 batches | lr 1.73 | ms/batch 20.17 | loss  5.02 | ppl   151.03
| epoch   3 |  1040/ 1389 batches | lr 1.74 | ms/batch 20.12 | loss  5.03 | ppl   152.58
| epoch   3 |  1050/ 1389 batches | lr 1.74 | ms/batch 20.16 | loss  4.89 | ppl   133.04
| epoch   3 |  1060/ 1389 batches | lr 1.74 | ms/batch 20.18 | loss  4.95 | ppl   141.88
| epoch   3 |  1070/ 1389 batches | lr 1.75 | ms/batch 20.34 | loss  5.07 | ppl   159.89
| epoch   3 |  1080/ 1389 batches | lr 1.75 | ms/batch 20.20 | loss  5.04 | ppl   154.37
| epoch   3 |  1090/ 1389 batches | lr 1.76 | ms/batch 20.14 | loss  5.12 | ppl   167.52
| epoch   3 |  1100/ 1389 batches | lr 1.76 | ms/batch 20.18 | loss  5.09 | ppl   162.44
| epoch   3 |  1110/ 1389 batches | lr 1.77 | ms/batch 20.47 | loss  5.27 | ppl   195.25
| epoch   3 |  1120/ 1389 batches | lr 1.77 | ms/batch 20.64 | loss  5.07 | ppl   158.91
| epoch   3 |  1130/ 1389 batches | lr 1.78 | ms/batch 19.87 | loss  5.15 | ppl   172.86
| epoch   3 |  1140/ 1389 batches | lr 1.78 | ms/batch 20.13 | loss  5.12 | ppl   167.66
| epoch   3 |  1150/ 1389 batches | lr 1.79 | ms/batch 20.41 | loss  5.13 | ppl   168.94
| epoch   3 |  1160/ 1389 batches | lr 1.79 | ms/batch 20.24 | loss  4.95 | ppl   140.84
| epoch   3 |  1170/ 1389 batches | lr 1.79 | ms/batch 20.63 | loss  5.04 | ppl   155.22
| epoch   3 |  1180/ 1389 batches | lr 1.80 | ms/batch 19.79 | loss  5.15 | ppl   172.85
| epoch   3 |  1190/ 1389 batches | lr 1.80 | ms/batch 20.18 | loss  5.01 | ppl   149.96
| epoch   3 |  1200/ 1389 batches | lr 1.81 | ms/batch 20.13 | loss  5.20 | ppl   180.85
| epoch   3 |  1210/ 1389 batches | lr 1.81 | ms/batch 19.87 | loss  5.23 | ppl   186.70
| epoch   3 |  1220/ 1389 batches | lr 1.82 | ms/batch 21.05 | loss  5.03 | ppl   153.50
| epoch   3 |  1230/ 1389 batches | lr 1.81 | ms/batch 19.93 | loss  5.04 | ppl   154.64
| epoch   3 |  1240/ 1389 batches | lr 1.81 | ms/batch 20.23 | loss  5.04 | ppl   153.91
| epoch   3 |  1250/ 1389 batches | lr 1.81 | ms/batch 20.39 | loss  5.09 | ppl   162.96
| epoch   3 |  1260/ 1389 batches | lr 1.81 | ms/batch 20.33 | loss  5.19 | ppl   180.03
| epoch   3 |  1270/ 1389 batches | lr 1.81 | ms/batch 20.34 | loss  5.07 | ppl   159.46
| epoch   3 |  1280/ 1389 batches | lr 1.80 | ms/batch 20.24 | loss  4.98 | ppl   145.75
| epoch   3 |  1290/ 1389 batches | lr 1.80 | ms/batch 20.18 | loss  4.98 | ppl   145.72
| epoch   3 |  1300/ 1389 batches | lr 1.80 | ms/batch 20.24 | loss  5.03 | ppl   153.50
| epoch   3 |  1310/ 1389 batches | lr 1.80 | ms/batch 20.27 | loss  4.98 | ppl   145.17
| epoch   3 |  1320/ 1389 batches | lr 1.79 | ms/batch 20.44 | loss  5.08 | ppl   160.82
| epoch   3 |  1330/ 1389 batches | lr 1.79 | ms/batch 20.22 | loss  5.07 | ppl   159.14
| epoch   3 |  1340/ 1389 batches | lr 1.79 | ms/batch 20.22 | loss  5.10 | ppl   164.47
| epoch   3 |  1350/ 1389 batches | lr 1.79 | ms/batch 20.00 | loss  5.05 | ppl   156.68
| epoch   3 |  1360/ 1389 batches | lr 1.79 | ms/batch 20.05 | loss  5.05 | ppl   156.43
| epoch   3 |  1370/ 1389 batches | lr 1.78 | ms/batch 20.01 | loss  5.00 | ppl   148.00
| epoch   3 |  1380/ 1389 batches | lr 1.78 | ms/batch 20.86 | loss  4.99 | ppl   146.96
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 29.45s | valid loss  5.31 | valid ppl   202.04
-----------------------------------------------------------------------------------------
| epoch   4 |    10/ 1389 batches | lr 1.78 | ms/batch 22.26 | loss  5.49 | ppl   242.83
| epoch   4 |    20/ 1389 batches | lr 1.77 | ms/batch 20.61 | loss  5.03 | ppl   153.58
| epoch   4 |    30/ 1389 batches | lr 1.77 | ms/batch 20.23 | loss  5.00 | ppl   148.55
| epoch   4 |    40/ 1389 batches | lr 1.77 | ms/batch 20.18 | loss  5.08 | ppl   160.06
| epoch   4 |    50/ 1389 batches | lr 1.77 | ms/batch 19.89 | loss  5.07 | ppl   159.02
| epoch   4 |    60/ 1389 batches | lr 1.77 | ms/batch 20.02 | loss  5.03 | ppl   152.96
| epoch   4 |    70/ 1389 batches | lr 1.76 | ms/batch 19.88 | loss  4.95 | ppl   140.79
| epoch   4 |    80/ 1389 batches | lr 1.76 | ms/batch 19.65 | loss  5.09 | ppl   161.75
| epoch   4 |    90/ 1389 batches | lr 1.76 | ms/batch 19.85 | loss  5.11 | ppl   165.40
| epoch   4 |   100/ 1389 batches | lr 1.76 | ms/batch 20.19 | loss  5.13 | ppl   168.45
| epoch   4 |   110/ 1389 batches | lr 1.76 | ms/batch 20.26 | loss  5.02 | ppl   152.12
| epoch   4 |   120/ 1389 batches | lr 1.75 | ms/batch 20.36 | loss  4.93 | ppl   139.05
| epoch   4 |   130/ 1389 batches | lr 1.75 | ms/batch 20.08 | loss  5.00 | ppl   148.73
| epoch   4 |   140/ 1389 batches | lr 1.75 | ms/batch 20.29 | loss  5.07 | ppl   158.97
| epoch   4 |   150/ 1389 batches | lr 1.75 | ms/batch 20.39 | loss  5.05 | ppl   155.68
| epoch   4 |   160/ 1389 batches | lr 1.75 | ms/batch 20.26 | loss  5.09 | ppl   161.86
| epoch   4 |   170/ 1389 batches | lr 1.74 | ms/batch 20.24 | loss  5.03 | ppl   152.29
| epoch   4 |   180/ 1389 batches | lr 1.74 | ms/batch 20.15 | loss  5.11 | ppl   165.51
| epoch   4 |   190/ 1389 batches | lr 1.74 | ms/batch 20.22 | loss  5.09 | ppl   163.14
| epoch   4 |   200/ 1389 batches | lr 1.74 | ms/batch 20.17 | loss  4.90 | ppl   134.25
| epoch   4 |   210/ 1389 batches | lr 1.74 | ms/batch 20.39 | loss  4.95 | ppl   141.75
| epoch   4 |   220/ 1389 batches | lr 1.73 | ms/batch 20.35 | loss  5.06 | ppl   156.93
| epoch   4 |   230/ 1389 batches | lr 1.73 | ms/batch 20.33 | loss  5.05 | ppl   155.89
| epoch   4 |   240/ 1389 batches | lr 1.73 | ms/batch 20.13 | loss  5.09 | ppl   163.06
| epoch   4 |   250/ 1389 batches | lr 1.73 | ms/batch 20.38 | loss  4.87 | ppl   130.83
| epoch   4 |   260/ 1389 batches | lr 1.73 | ms/batch 20.33 | loss  5.01 | ppl   149.30
| epoch   4 |   270/ 1389 batches | lr 1.72 | ms/batch 20.60 | loss  5.03 | ppl   152.32
| epoch   4 |   280/ 1389 batches | lr 1.72 | ms/batch 19.90 | loss  4.93 | ppl   138.26
| epoch   4 |   290/ 1389 batches | lr 1.72 | ms/batch 20.32 | loss  5.03 | ppl   152.78
| epoch   4 |   300/ 1389 batches | lr 1.72 | ms/batch 20.22 | loss  5.09 | ppl   162.08
| epoch   4 |   310/ 1389 batches | lr 1.72 | ms/batch 20.53 | loss  4.94 | ppl   140.33
| epoch   4 |   320/ 1389 batches | lr 1.71 | ms/batch 20.06 | loss  5.02 | ppl   151.38
| epoch   4 |   330/ 1389 batches | lr 1.71 | ms/batch 20.26 | loss  5.03 | ppl   152.55
| epoch   4 |   340/ 1389 batches | lr 1.71 | ms/batch 20.06 | loss  5.03 | ppl   153.49
| epoch   4 |   350/ 1389 batches | lr 1.71 | ms/batch 20.34 | loss  4.97 | ppl   144.16
| epoch   4 |   360/ 1389 batches | lr 1.71 | ms/batch 20.61 | loss  5.08 | ppl   160.74
| epoch   4 |   370/ 1389 batches | lr 1.71 | ms/batch 19.99 | loss  5.13 | ppl   169.01
| epoch   4 |   380/ 1389 batches | lr 1.70 | ms/batch 20.40 | loss  5.12 | ppl   167.63
| epoch   4 |   390/ 1389 batches | lr 1.70 | ms/batch 20.15 | loss  5.18 | ppl   178.27
| epoch   4 |   400/ 1389 batches | lr 1.70 | ms/batch 20.43 | loss  5.00 | ppl   148.04
| epoch   4 |   410/ 1389 batches | lr 1.70 | ms/batch 20.26 | loss  5.03 | ppl   153.16
| epoch   4 |   420/ 1389 batches | lr 1.70 | ms/batch 19.96 | loss  4.96 | ppl   141.94
| epoch   4 |   430/ 1389 batches | lr 1.69 | ms/batch 20.28 | loss  4.89 | ppl   133.47
| epoch   4 |   440/ 1389 batches | lr 1.69 | ms/batch 20.12 | loss  4.97 | ppl   144.39
| epoch   4 |   450/ 1389 batches | lr 1.69 | ms/batch 20.34 | loss  5.01 | ppl   150.65
| epoch   4 |   460/ 1389 batches | lr 1.69 | ms/batch 20.53 | loss  5.03 | ppl   152.48
| epoch   4 |   470/ 1389 batches | lr 1.69 | ms/batch 19.97 | loss  5.08 | ppl   161.17
| epoch   4 |   480/ 1389 batches | lr 1.68 | ms/batch 20.40 | loss  5.05 | ppl   155.95
| epoch   4 |   490/ 1389 batches | lr 1.68 | ms/batch 20.21 | loss  4.93 | ppl   138.09
| epoch   4 |   500/ 1389 batches | lr 1.68 | ms/batch 20.21 | loss  4.96 | ppl   143.16
| epoch   4 |   510/ 1389 batches | lr 1.68 | ms/batch 20.35 | loss  4.80 | ppl   121.43
| epoch   4 |   520/ 1389 batches | lr 1.68 | ms/batch 20.24 | loss  4.94 | ppl   139.53
| epoch   4 |   530/ 1389 batches | lr 1.68 | ms/batch 20.30 | loss  4.95 | ppl   140.85
| epoch   4 |   540/ 1389 batches | lr 1.67 | ms/batch 20.30 | loss  4.97 | ppl   143.81
| epoch   4 |   550/ 1389 batches | lr 1.67 | ms/batch 20.40 | loss  4.87 | ppl   130.88
| epoch   4 |   560/ 1389 batches | lr 1.67 | ms/batch 20.15 | loss  4.96 | ppl   142.79
| epoch   4 |   570/ 1389 batches | lr 1.67 | ms/batch 20.26 | loss  4.96 | ppl   142.43
| epoch   4 |   580/ 1389 batches | lr 1.67 | ms/batch 20.27 | loss  5.10 | ppl   163.62
| epoch   4 |   590/ 1389 batches | lr 1.67 | ms/batch 20.23 | loss  5.00 | ppl   148.19
| epoch   4 |   600/ 1389 batches | lr 1.66 | ms/batch 20.43 | loss  4.92 | ppl   136.96
| epoch   4 |   610/ 1389 batches | lr 1.66 | ms/batch 20.10 | loss  4.90 | ppl   134.10
| epoch   4 |   620/ 1389 batches | lr 1.66 | ms/batch 20.42 | loss  4.90 | ppl   134.90
| epoch   4 |   630/ 1389 batches | lr 1.66 | ms/batch 20.19 | loss  4.85 | ppl   128.01
| epoch   4 |   640/ 1389 batches | lr 1.66 | ms/batch 20.17 | loss  4.91 | ppl   135.19
| epoch   4 |   650/ 1389 batches | lr 1.65 | ms/batch 20.30 | loss  4.93 | ppl   138.64
| epoch   4 |   660/ 1389 batches | lr 1.65 | ms/batch 20.30 | loss  4.94 | ppl   140.40
| epoch   4 |   670/ 1389 batches | lr 1.65 | ms/batch 20.14 | loss  4.96 | ppl   142.12
| epoch   4 |   680/ 1389 batches | lr 1.65 | ms/batch 20.39 | loss  4.88 | ppl   132.13
| epoch   4 |   690/ 1389 batches | lr 1.65 | ms/batch 20.10 | loss  4.78 | ppl   118.86
| epoch   4 |   700/ 1389 batches | lr 1.65 | ms/batch 20.30 | loss  4.81 | ppl   122.31
| epoch   4 |   710/ 1389 batches | lr 1.64 | ms/batch 20.32 | loss  4.87 | ppl   130.91
| epoch   4 |   720/ 1389 batches | lr 1.64 | ms/batch 20.13 | loss  4.88 | ppl   132.22
| epoch   4 |   730/ 1389 batches | lr 1.64 | ms/batch 20.29 | loss  4.84 | ppl   126.42
| epoch   4 |   740/ 1389 batches | lr 1.64 | ms/batch 20.16 | loss  4.91 | ppl   135.73
| epoch   4 |   750/ 1389 batches | lr 1.64 | ms/batch 20.38 | loss  4.81 | ppl   122.34
| epoch   4 |   760/ 1389 batches | lr 1.64 | ms/batch 20.57 | loss  4.97 | ppl   143.73
| epoch   4 |   770/ 1389 batches | lr 1.63 | ms/batch 19.92 | loss  4.95 | ppl   140.82
| epoch   4 |   780/ 1389 batches | lr 1.63 | ms/batch 20.83 | loss  4.87 | ppl   129.68
| epoch   4 |   790/ 1389 batches | lr 1.63 | ms/batch 19.64 | loss  4.81 | ppl   122.68
| epoch   4 |   800/ 1389 batches | lr 1.63 | ms/batch 20.33 | loss  4.94 | ppl   140.31
| epoch   4 |   810/ 1389 batches | lr 1.63 | ms/batch 20.38 | loss  4.94 | ppl   140.44
| epoch   4 |   820/ 1389 batches | lr 1.63 | ms/batch 20.08 | loss  4.89 | ppl   132.89
| epoch   4 |   830/ 1389 batches | lr 1.62 | ms/batch 20.14 | loss  4.81 | ppl   122.46
| epoch   4 |   840/ 1389 batches | lr 1.62 | ms/batch 20.32 | loss  4.73 | ppl   113.65
